Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,DislikeRates,TimeSpent
10,293.77820510000004,2,153.0,96,3283.1667390000002,0.001960784,0.013509413999999999,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,True,False,3.8675494999999995,3729.9449441
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,Returning_Visitor,False,True,5.177218499999999,2028.819697
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,5.967687,3106.124108
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,100.0,0.0
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,33.047619,4459.25
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,5.0,371.0
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,16.666666749999997,42.0
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False,16.68831175,354.3333333
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,3.05883025,3556.61241
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,False,True,1.44927525,2763.783333
3,112.96078429999999,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,18.618608,3126.9793033
0,0.0,0,0.0,17,840.2333332999999,0.0,0.0016666670000000001,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True,0.41666675,840.2333332999999
3,94.0,2,125.0,55,1970.8448050000002,0.0,0.0017241379999999998,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True,0.43103449999999993,2189.844805
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.44324780000002,0.0,Mar,2,2,7,8,Returning_Visitor,True,True,1.0,2899.0
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False,10.0,43.0
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False,1.0416667499999999,502.5
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False,22.222222249999998,133.5
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False,2.08333325,416.6666667
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False,1.3157895,734.75
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True,3.125,1349.75
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False,7.14285725,598.5
3,107.0,0,0.0,4,145.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False,4.166666749999999,252.83333330000002
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False,10.9375,731.0
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False,17.70833325,364.0
0,0.0,0,0.0,14,565.3333332999999,0.037619047999999995,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False,21.785714499999997,565.3333332999999
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False,12.5,50.0
4,57.0,0,0.0,7,591.0,0.006666666999999999,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False,10.0,648.0
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,10.71428575,544.0
2,123.0,2,306.3333333,18,483.83333330000005,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,5.0,913.1666666000001
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False,16.666666749999997,160.0
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False,8.57142875,1192.386111
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,22.916666749999994,198.0
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False,16.666666749999997,15.0
2,38.0,0,0.0,14,643.0,0.0,0.013333333000000001,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True,3.33333325,681.0
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,50.0,23.0
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,62.5,14.0
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False,5.0,264.5
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False,2.657952,2522.30467
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False,25.0,19.0
5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,1.6447367499999999,1757.333333
0,0.0,0,0.0,9,102.5,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,5.5555555000000005,102.5
0,0.0,0,0.0,16,2337.0,0.0,0.013333333000000001,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,False,True,3.33333325,2337.0
0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,7.894737,1883.5
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False,6.166666749999999,1277.3
6,666.8333332999999,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,3.6666667499999996,2341.4166663
0,0.0,0,0.0,9,132.0,0.011111111000000002,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False,11.111111,132.0
1,73.0,1,740.0,50,1434.255128,0.0,0.019230768999999998,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,False,4.80769225,2247.255128
2,154.0,0,0.0,18,367.25,0.005263158,0.04421052599999999,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False,12.368420999999998,521.25
3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False,3.52040825,501.08333333
3,118.5,0,0.0,29,1482.2107839999999,0.006896551999999999,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False,4.374201749999999,1600.7107839999999
6,153.5,0,0.0,34,1048.4920630000001,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False,10.951157999999998,1201.9920630000001
0,0.0,0,0.0,9,478.0,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False,2.7777777500000003,478.0
0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,10.0,980.25
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False,14.83927625,1218.443074
2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False,12.5,377.6666667
1,0.0,0,0.0,18,1489.083333,0.023529412000000003,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,17.5,1489.083333
0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833332999999997,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,11.875,3609.333333
0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False,2.3809525,753.0
0,0.0,0,0.0,31,688.1666667000001,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False,4.83870975,688.1666667000001
0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,14.102564000000001,811.0
1,22.0,0,0.0,9,415.25,0.033333333,0.048148147999999995,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False,20.37037025,437.25
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,False,True,5.76319,1063.6447691
1,21.33333333,1,235.0,71,2753.378571,0.012676056000000002,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False,6.96931575,3009.7119043300004
2,191.0,1,100.0,46,2452.582143,0.007246376999999999,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False,7.37507075,2743.582143
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,12.5,5188.5
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False,50.0,57.0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False,25.0,8.0
4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,8.91666675,1527.159091
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False,12.5,33.0
5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False,5.0,2762.5
0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False,2.5925925,844.25
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False,8.333333249999999,188.0
3,51.0,0,0.0,14,527.375,0.015555556000000002,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False,12.354497499999999,578.375
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,False,False,100.0,0.0
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473117999999,0.0,Mar,2,2,3,2,Returning_Visitor,True,True,6.2903225,2138.7619050000003
0,0.0,0,0.0,9,116.33333329999999,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,16.666666749999997,116.33333329999999
0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False,5.0,397.0
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True,0.83246625,5220.083333
0,0.0,0,0.0,20,219.33333330000002,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,False,False,2.9166667499999996,219.33333330000002
0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False,10.0,74.0
0,0.0,0,0.0,15,1559.6,0.0,0.033846153999999996,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False,8.461538499999998,1559.6
0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False,4.166666749999999,236.5
1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429000000004,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False,22.32142875,358.6666667
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,100.0,0.0
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False,3.5714285,299.5
4,27.0,0,0.0,42,601.7666667000001,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False,1.1363637500000001,628.7666667000001
0,0.0,0,0.0,5,75.5,0.02,0.013333333000000001,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,False,8.333333249999999,75.5
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False,12.5,153.0
4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True,4.166666749999999,212.2
0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False,16.666666749999997,3658.5
0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False,6.25,1162.5
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,13.5416665,556.6
0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,8.333333249999999,41.0
0,0.0,0,0.0,11,300.07142860000005,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,True,True,5.0,300.07142860000005
13,1249.809524,4,205.0,36,1626.625433,0.010638298000000001,0.026186255,6.8317923920000005,0.0,Mar,3,2,2,3,Returning_Visitor,False,False,9.206138249999999,3081.434957
0,0.0,0,0.0,6,69.25,0.0,0.04444444400000001,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,11.111111000000001,69.25
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,False,17.5,1559.1
0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False,9.523809499999999,402.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,9.047619,3324.333333
11,215.52380950000003,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False,2.46823075,3323.0237615
0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False,12.5,59.0
1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False,8.307818499999998,1070.253472
2,20.0,0,0.0,7,720.0,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False,2.7777777500000003,740.0
0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False,12.744047499999999,905.4856061
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,100.0,0.0
2,8.0,1,14.33333333,14,603.6666667000001,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True,3.125,626.00000003
0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,False,True,3.5714285,328.9166667
0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,5.606060499999999,778.8166667
4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907307999999995,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,9.11319075,1022.8095238
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,3,227.5,0.0,0.022222222000000003,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,5.5555555000000005,227.5
5,227.33333330000002,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False,0.5681817499999999,756.2333333
0,0.0,0,0.0,15,872.8333332999998,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False,6.666666749999999,872.8333332999998
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,35,835.0666667,0.012571428999999999,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,14.3333335,835.0666667
0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False,12.5,82.5
0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,25.0,13.0
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,25.0,9.0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,25.0,7.0
0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False,14.722222249999998,94.5
5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False,4.0,353.3
0,0.0,0,0.0,29,3312.5,0.013793103000000001,0.028965517000000003,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False,10.689655,3312.5
0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,True,False,16.666666749999997,75.0
2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,40.0,82.0
0,0.0,1,24.0,27,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,4.629629749999999,1571.5
7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False,2.1704412499999997,1503.1332615000001
3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False,2.4242424999999996,2905.1
0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False,25.0,96.0
2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False,6.25,1744.0
2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,10.0,158.0
1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False,2.5925925,1394.166667
1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.1030208329999995,0.0,Mar,3,2,6,1,Returning_Visitor,False,True,15.322420750000001,1521.6
0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,10.0,156.0
0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False,5.0,240.75
2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False,5.3846152499999995,1334.5
6,615.25,0,0.0,68,2524.719048,0.0,0.00017559299999999998,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False,0.04389825,3139.969048
4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,7.14285725,165.0
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False,12.5,182.0
0,0.0,0,0.0,15,175.91666669999998,0.013333333000000001,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,10.0,175.91666669999998
3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False,0.8928572499999999,316.76666667
2,58.0,0,0.0,7,101.8,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False,2.7777777500000003,159.8
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,100.0,0.0
3,48.5,0,0.0,55,1042.242857,0.0,0.0022222220000000003,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False,0.5555555000000001,1090.742857
1,21.0,3,116.0,21,613.6666667000001,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False,7.986111,750.6666667000001
4,115.33333329999999,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,3.0726495,1704.2777773
0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561000000002,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,4.989035000000001,5034.666667
1,8.0,0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,4.761904749999999,277.5
1,32.28571429,0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False,7.14285725,1268.48571429
0,0.0,0,0.0,49,1384.016667,0.0,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,2.9761905,1384.016667
0,0.0,0,0.0,4,52.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,6.25,52.0
1,11.0,0,0.0,29,664.75,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False,1.26436775,675.75
0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,3.5714285,64.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,56.25,326.5
0,0.0,0,0.0,25,1690.9777780000002,0.008,0.037333332999999996,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False,11.333333249999999,1690.9777780000002
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,100.0,0.0
4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,False,False,2.0,456.5
0,0.0,0,0.0,12,407.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,8.333333249999999,407.0
6,241.16666669999998,0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,6.623931499999999,1754.7333337
3,64.0,0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,False,False,2.46913575,896.0909091
1,25.5,0,0.0,12,250.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False,4.166666749999999,276.33333330000005
2,64.0,0,0.0,15,565.6666667000001,0.0,0.00625,0.0,0.0,Mar,2,2,1,1,New_Visitor,False,False,1.5625,629.6666667000001
0,0.0,0,0.0,10,194.0,0.02,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False,15.0,194.0
8,130.0,1,18.0,19,298.0,0.0,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,True,False,4.166666749999999,446.0
9,79.0,1,155.5,55,1743.0666670000003,0.0,0.004371585,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False,1.09289625,1977.5666670000003
3,84.0,0,0.0,27,655.9166667000001,0.0,0.011111111000000002,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False,2.7777777500000003,739.9166667000001
0,0.0,1,9.0,30,1992.8333329999998,0.0,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,False,True,0.8333332499999999,2001.8333329999998
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,24,308.86355310000005,0.0,0.028030303,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,False,False,7.00757575,308.86355310000005
3,41.0,0,0.0,46,2749.666667,0.0,0.005555556,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,1.3888889999999998,2790.666667
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,100.0,0.0
0,0.0,0,0.0,25,812.0,0.0,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,2.0,812.0
0,0.0,0,0.0,12,166.0,0.028571429,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False,25.0,166.0
1,14.0,0,0.0,4,65.0,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False,12.5,79.0
4,86.0,0,0.0,46,2450.688095,0.027083332999999998,0.047905092999999996,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False,18.747106499999997,2536.688095
0,0.0,0,0.0,10,226.83333330000002,0.0,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False,2.5,226.83333330000002
3,618.0,0,0.0,9,341.0,0.0,0.007692308,34.43601877,0.0,Mar,2,2,9,3,New_Visitor,False,True,1.923077,959.0
0,0.0,0,0.0,13,226.0,0.0,0.05384615400000001,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False,13.4615385,226.0
1,11.88888889,0,0.0,111,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,False,2.3841817499999998,3522.76879189
5,51.5,0,0.0,2,6.0,0.0,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False,8.333333249999999,57.5
2,7.0,0,0.0,27,559.4,0.014814815,0.030452675,0.0,0.0,Mar,2,4,4,3,Returning_Visitor,True,False,11.316872499999999,566.4
8,269.0,0,0.0,33,1109.883333,0.013888889,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False,10.4077635,1378.883333
0,0.0,0,0.0,5,239.0,0.0,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False,10.0,239.0
2,44.5,0,0.0,7,212.16666669999998,0.0,0.00625,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False,1.5625,256.66666669999995
